,Outcome,PPG,avg FG made,avg FG attempts,Avg 3P made,avg 3P attempts,avg FT made,avg FT attempts,avg Off Reb,Avg Team Reb,Avg Assists,Avg Steals,Avg Blocks,Avg turnovers,Avg Pers Fouls,PPG opp,avg FG made opp,avg FG attempts opp,Avg 3P made opp,avg 3P attempts opp,avg FT made opp,avg FT attempts opp,avg Off Reb opp,Avg Team Reb opp,Avg Assists opp,Avg Steals opp,Avg Blocks opp,Avg turnovers opp,Avg Pers Fouls opp
54,0,68.76470588235294,23.794117647058822,54.35294117647059,6.735294117647059,19.08823529411765,14.441176470588236,20.558823529411764,10.0,34.088235294117645,12.823529411764707,5.676470588235294,4.382352941176471,13.529411764705882,18.470588235294116,72.63888888888889,24.583333333333332,53.361111111111114,8.527777777777779,22.0,14.944444444444445,21.38888888888889,9.0,31.25,12.722222222222221,5.944444444444445,4.0,12.944444444444445,16.083333333333332
55,1,68.76470588235294,23.794117647058822,54.35294117647059,6.735294117647059,19.08823529411765,14.441176470588236,20.558823529411764,10.0,34.088235294117645,12.823529411764707,5.676470588235294,4.382352941176471,13.529411764705882,18.470588235294116,66.91176470588235,24.11764705882353,55.76470588235294,4.382352941176471,13.852941176470589,14.294117647058824,23.705882352941178,11.235294117647058,35.0,11.176470588235293,6.617647058823529,5.235294117647059,14.117647058823529,18.0
56,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,69.27272727272727,23.939393939393938,53.15151515151515,9.0,23.363636363636363,12.393939393939394,17.939393939393938,6.7272727272727275,25.636363636363637,15.515151515151516,6.636363636363637,3.727272727272727,9.878787878787879,15.93939393939394
57,1,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,60.193548387096776,22.580645161290324,52.87096774193548,5.096774193548387,16.35483870967742,9.935483870967742,15.193548387096774,9.419354838709678,32.064516129032256,10.96774193548387,5.193548387096774,4.903225806451613,14.258064516129032,16.548387096774192
58,1,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,65.46875,23.875,56.3125,5.28125,15.75,12.4375,17.84375,10.6875,30.4375,12.71875,8.15625,3.8125,14.5625,20.84375
59,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,62.5,22.53125,49.25,4.84375,14.65625,12.59375,17.4375,6.6875,29.5,12.3125,6.46875,2.75,11.375,15.8125
60,1,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,66.91176470588235,24.11764705882353,55.76470588235294,4.382352941176471,13.852941176470589,14.294117647058824,23.705882352941178,11.235294117647058,35.0,11.176470588235293,6.617647058823529,5.235294117647059,14.117647058823529,18.0
61,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,64.6969696969697,23.575757575757574,52.18181818181818,4.121212121212121,14.242424242424242,13.424242424242424,18.87878787878788,9.121212121212121,32.303030303030305,12.181818181818182,7.242424242424242,4.151515151515151,12.575757575757576,18.363636363636363
62,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,75.89189189189189,26.37837837837838,56.91891891891892,9.64864864864865,25.37837837837838,13.486486486486486,18.91891891891892,9.567567567567568,31.89189189189189,14.891891891891891,6.297297297297297,3.3513513513513513,11.027027027027026,15.54054054054054
63,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,72.03030303030303,25.87878787878788,56.96969696969697,7.0606060606060606,19.78787878787879,13.212121212121213,18.606060606060606,9.848484848484848,33.878787878787875,13.363636363636363,6.0,3.515151515151515,11.848484848484848,13.787878787878787
64,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,72.63888888888889,24.583333333333332,53.361111111111114,8.527777777777779,22.0,14.944444444444445,21.38888888888889,9.0,31.25,12.722222222222221,5.944444444444445,4.0,12.944444444444445,16.083333333333332
65,0,65.36363636363636,23.96969696969697,59.0,5.242424242424242,16.060606060606062,12.181818181818182,17.636363636363637,11.181818181818182,33.15151515151515,12.575757575757576,7.03030303030303,3.878787878787879,12.848484848484848,17.87878787878788,64.6969696969697,23.575757575757574,52.18181818181818,4.121212121212121,14.242424242424242,13.424242424242424,18.87878787878788,9.121212121212121,32.303030303030305,12.181818181818182,7.242424242424242,4.151515151515151,12.575757575757576,18.363636363636363
