,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
3323,PacTwelve,@,78,24,61,4,15,26,41,12,50,6,3,7,16,29,PacTwelve,75,23,70,4,17,25,38,11,42,11,5,8,7,27
3324,PacTwelve,@,80,29,50,10,18,12,16,5,29,13,1,4,9,18,PacTwelve,62,21,52,6,16,14,15,1,16,9,4,0,6,15
3325,PacTwelve,,75,27,60,8,22,13,25,11,40,13,2,4,8,19,PacTwelve,63,26,64,2,9,9,19,11,41,13,5,6,8,19
3326,PacTwelve,,87,31,65,10,28,15,25,9,42,16,3,5,10,19,PacTwelve,65,26,65,3,9,10,20,8,34,10,4,3,12,22
3327,PacTwelve,N,76,24,55,9,20,19,32,11,31,16,8,6,13,18,PacTwelve,68,22,52,9,16,15,22,7,34,9,8,2,15,24
3328,PacTwelve,N,78,29,68,7,24,13,17,8,30,7,6,3,4,25,PacTwelve,82,25,58,7,21,25,31,6,32,8,4,1,10,18
3329,PacTwelve,@,93,26,69,3,11,38,50,18,53,11,10,4,24,31,PacTwelve,96,29,80,11,34,27,40,21,45,17,11,4,16,33
3330,PacTwelve,@,78,30,73,5,16,13,17,14,34,13,3,1,9,19,PacTwelve,85,31,56,9,20,14,21,4,26,20,7,6,8,16
3331,PacTwelve,,75,31,70,4,19,9,15,12,36,19,2,1,9,22,PacTwelve,89,31,68,9,20,18,23,14,42,14,4,3,8,17
3332,PacTwelve,@,82,29,56,6,18,18,22,9,40,13,5,4,15,22,PacTwelve,73,27,65,7,23,12,24,13,30,15,6,2,10,23
3333,PacTwelve,@,72,27,62,7,14,11,15,11,30,16,0,2,9,16,PacTwelve,86,34,70,10,28,8,13,16,40,17,3,7,7,18
3334,PacTwelve,,84,27,62,5,16,25,35,10,35,14,5,5,15,25,PacTwelve,86,27,62,10,21,22,29,10,35,13,10,3,19,29
3335,PacTwelve,,83,27,59,5,16,24,28,7,37,18,9,1,11,11,PacTwelve,50,18,54,5,24,9,12,4,30,12,4,2,18,20
3336,PacTwelve,@,61,24,69,7,26,6,10,16,39,14,8,3,14,17,PacTwelve,80,29,64,10,25,12,13,8,32,17,8,3,11,12
3337,PacTwelve,,73,29,61,11,23,4,5,7,28,15,2,3,10,11,PacTwelve,75,31,62,9,22,4,8,9,34,18,6,2,7,11
3338,PacTwelve,,77,30,60,11,20,6,12,5,34,21,7,4,7,12,PacTwelve,53,19,61,9,25,6,12,9,33,16,6,2,11,12
3339,PacTwelve,@,70,24,55,10,23,12,21,10,27,15,5,0,11,22,PacTwelve,79,30,49,7,15,12,24,8,28,14,6,3,9,18
3340,PacTwelve,,68,29,59,5,16,5,9,6,27,17,3,5,13,18,PacTwelve,76,27,59,7,24,15,18,10,36,15,8,5,14,16
3341,PacTwelve,,82,28,68,7,26,19,25,13,41,14,7,4,15,23,PacTwelve,86,28,59,12,24,18,26,6,32,14,8,3,12,20
3342,PacTwelve,N,71,26,68,6,19,13,17,10,26,14,7,8,8,25,PacTwelve,95,30,64,11,23,24,30,15,49,17,6,6,16,16
3343,PacTwelve,@,56,21,51,6,23,8,13,8,37,14,3,4,17,20,PacTwelve,55,17,54,3,15,18,24,7,28,7,9,2,6,15
3344,PacTwelve,,54,23,60,5,16,3,4,11,36,12,5,5,12,11,PacTwelve,56,21,52,6,16,8,9,3,29,8,8,4,9,11
3345,PacTwelve,,71,22,52,6,16,21,27,11,44,12,4,10,18,19,PacTwelve,54,18,61,3,14,15,25,12,29,3,11,3,10,26
3346,PacTwelve,,91,29,58,8,14,25,32,11,35,17,6,5,13,17,PacTwelve,87,32,62,12,21,11,17,6,19,19,8,4,9,22
3347,PacTwelve,@,83,28,67,9,23,18,26,14,32,12,4,6,16,23,PacTwelve,95,31,63,8,17,25,29,14,37,16,5,15,13,23
3348,PacTwelve,@,75,24,61,5,15,22,26,9,34,12,4,2,6,22,PacTwelve,70,26,53,2,12,16,27,6,30,11,2,3,9,22
3349,PacTwelve,,91,27,55,13,19,24,31,12,45,21,2,5,14,19,PacTwelve,75,26,71,7,23,16,23,15,33,7,11,5,7,24
3350,PacTwelve,@,56,22,65,6,20,6,14,12,37,12,3,4,14,18,PacTwelve,76,25,61,8,24,18,21,6,34,11,5,9,6,17
3351,PacTwelve,@,56,20,53,5,17,11,17,15,39,8,7,6,24,20,PacTwelve,60,18,51,6,19,18,27,10,26,7,16,4,12,17
3352,PacTwelve,,88,26,60,5,17,31,40,9,34,9,9,4,8,18,PacTwelve,81,32,63,6,16,11,19,7,34,13,4,2,17,28
3353,PacTwelve,,81,28,69,5,17,20,25,19,51,10,8,6,22,20,PacTwelve,80,27,69,9,22,17,24,8,30,12,12,10,14,21
3354,PacTwelve,@,72,25,54,7,18,15,20,10,34,9,3,4,20,24,PacTwelve,79,24,50,4,14,27,35,3,21,9,13,7,11,21
3355,PacTwelve,@,55,18,59,6,16,13,16,6,33,4,7,10,10,22,PacTwelve,57,18,58,4,21,17,24,10,40,10,8,8,9,13
3356,PacTwelve,N,80,30,66,10,25,10,11,8,38,17,7,2,10,17,PacTwelve,56,19,54,3,13,15,22,5,28,8,3,6,14,11
3357,PacTwelve,@,57,19,53,7,25,12,15,7,26,11,3,2,12,19,PacTwelve,70,24,54,5,15,17,24,11,35,13,5,3,8,16
3358,PacTwelve,,71,25,53,5,20,16,22,14,37,18,5,7,15,20,PacTwelve,58,19,50,5,15,15,18,6,19,12,6,0,12,23
3359,PacTwelve,@,77,28,51,5,12,16,22,10,33,8,9,9,15,23,PacTwelve,59,19,56,7,22,14,25,14,27,13,8,2,15,19
3360,PacTwelve,,89,33,68,8,18,15,24,11,38,17,5,7,11,21,PacTwelve,81,29,66,8,28,15,24,9,35,14,4,3,9,20
3361,PacTwelve,,76,30,62,7,21,9,11,7,27,16,6,6,8,17,PacTwelve,66,25,50,6,14,10,14,6,29,11,3,3,14,16
3362,PacTwelve,@,72,22,51,10,27,18,26,6,25,15,8,2,12,21,PacTwelve,76,26,47,9,13,15,24,4,31,18,9,4,16,23
3363,PacTwelve,,91,27,59,8,22,29,33,10,31,15,7,7,8,16,PacTwelve,81,28,59,7,17,18,21,7,26,12,3,3,10,24
3364,PacTwelve,,76,26,62,7,19,17,20,15,37,11,7,8,9,9,PacTwelve,62,24,55,9,20,5,8,8,29,14,5,3,13,21
3365,PacTwelve,,86,29,54,2,10,26,35,11,38,12,5,4,14,21,PacTwelve,73,24,61,9,25,16,20,7,24,11,4,1,11,26
3366,PacTwelve,@,76,28,59,5,14,15,17,11,33,8,5,3,10,22,PacTwelve,66,22,53,4,19,18,28,10,28,11,4,4,11,17
3367,PacTwelve,N,83,29,66,5,17,20,28,15,40,9,8,3,14,20,PacTwelve,77,24,58,8,24,21,25,8,30,14,6,5,14,24
3368,PacTwelve,N,88,33,64,11,22,11,18,14,32,16,13,5,6,15,PacTwelve,57,19,44,7,16,12,15,6,21,10,4,3,20,16
3369,PacTwelve,,72,26,52,5,16,15,28,8,27,15,4,4,11,27,PacTwelve,78,26,60,6,19,20,30,18,43,14,7,1,10,22
3370,PacTwelve,@,53,21,50,6,8,5,10,6,28,9,8,2,8,24,PacTwelve,59,18,43,5,21,18,24,8,34,11,6,3,11,10
3371,PacTwelve,,85,32,68,3,18,18,21,9,40,18,10,8,11,25,PacTwelve,70,20,59,6,24,24,38,11,37,13,2,5,14,16
3372,PacTwelve,,71,28,59,7,18,8,12,11,25,16,6,3,9,17,PacTwelve,69,24,47,6,18,15,18,8,28,12,3,1,12,13
3373,PacTwelve,@,62,22,48,8,20,10,15,6,30,12,8,3,12,19,PacTwelve,50,17,46,5,18,11,17,6,23,14,5,1,15,14
3374,PacTwelve,,82,28,61,7,20,19,30,13,37,11,9,4,13,18,PacTwelve,81,30,53,11,24,10,16,2,24,14,6,4,14,22
3375,PacTwelve,,69,28,61,6,20,7,17,12,41,22,8,4,8,10,PacTwelve,49,20,55,4,19,5,8,7,30,14,3,4,14,17
3376,PacTwelve,@,70,27,64,7,18,9,14,9,31,13,5,5,8,16,PacTwelve,81,30,64,11,25,10,18,12,36,21,3,7,8,15
3377,PacTwelve,@,90,36,68,8,16,10,17,7,38,11,5,4,12,16,PacTwelve,77,29,68,5,16,14,18,6,32,12,3,3,11,16
3378,PacTwelve,@,85,31,66,8,17,15,25,12,47,19,7,8,20,28,PacTwelve,87,27,81,9,25,24,34,18,42,11,15,8,11,22
3379,PacTwelve,,81,27,58,7,23,20,32,9,33,17,8,1,11,18,PacTwelve,71,25,55,4,18,17,23,7,30,12,5,2,12,24
3380,PacTwelve,,98,30,58,6,18,32,37,11,37,15,4,4,16,21,PacTwelve,88,28,77,8,32,24,28,18,36,18,7,3,10,25
3381,PacTwelve,,69,28,60,10,17,3,6,8,21,12,5,3,11,16,PacTwelve,80,30,56,9,25,11,15,10,30,23,8,3,11,14
3382,PacTwelve,@,64,23,54,5,18,13,21,6,29,13,4,3,11,18,PacTwelve,84,27,57,10,23,20,26,8,32,19,7,4,7,18
3383,PacTwelve,N,72,30,70,7,19,5,8,10,27,9,9,3,5,12,PacTwelve,80,31,51,10,22,8,12,4,32,22,3,3,13,10
3384,PacTwelve,,70,26,66,4,17,14,25,11,35,7,6,2,7,25,PacTwelve,68,26,57,5,19,11,24,10,37,14,3,4,17,25
3385,PacTwelve,@,74,26,65,3,25,19,23,14,29,7,10,1,12,32,PacTwelve,96,28,47,8,17,32,42,7,32,13,7,2,15,19
3386,PacTwelve,@,72,25,55,9,24,13,17,8,28,11,6,4,8,19,PacTwelve,56,20,45,3,10,13,19,4,25,10,3,2,12,16
3387,PacTwelve,@,53,18,55,3,14,14,19,12,32,4,8,1,20,20,PacTwelve,64,20,49,3,22,21,27,7,33,11,5,8,15,20
3388,PacTwelve,N,68,23,60,3,21,19,31,10,35,9,7,2,15,29,PacTwelve,91,31,62,7,20,22,36,14,45,17,7,7,12,23
3389,PacTwelve,@,92,35,63,11,22,11,12,8,31,16,5,3,6,15,PacTwelve,71,26,54,9,17,10,12,5,23,12,4,2,12,15
3390,PacTwelve,@,80,29,70,6,24,16,24,14,39,17,4,3,12,19,PacTwelve,75,28,73,6,26,13,16,13,42,9,8,8,11,24
3391,PacTwelve,,90,35,52,10,17,10,17,2,24,26,7,3,17,14,PacTwelve,82,33,69,7,22,9,10,13,32,16,7,6,16,17
3392,PacTwelve,,88,33,62,8,17,14,19,9,38,21,11,2,8,18,PacTwelve,47,15,49,4,18,13,18,8,26,10,5,4,20,19
3393,PacTwelve,@,99,34,73,8,20,23,30,10,31,15,7,7,8,30,PacTwelve,95,33,65,6,15,23,37,10,37,9,4,8,12,22
3394,PacTwelve,,99,32,72,7,19,28,35,9,35,11,7,3,4,20,PacTwelve,91,34,73,8,23,15,20,10,39,25,0,2,13,25
3395,SEC,N,67,23,56,8,26,13,20,8,28,12,8,3,12,22,BigTwelve,65,23,56,5,19,14,17,7,32,9,5,3,17,19
3396,SEC,N,71,25,61,6,24,15,18,7,19,9,10,3,13,16,BigTen,96,36,56,17,26,7,13,7,35,20,6,1,21,20
3397,SEC,N,74,22,50,8,22,22,29,5,38,10,8,7,22,25,BigTwelve,70,23,72,5,17,19,26,13,34,9,5,3,14,27
3398,SEC,,84,29,62,9,26,17,27,9,29,17,8,4,13,24,SEC,96,31,60,5,16,29,38,8,35,13,8,2,12,23
3399,SEC,@,61,22,68,6,21,11,13,12,35,8,8,4,12,18,SEC,80,28,58,14,33,10,16,7,39,18,7,5,14,17
3400,SEC,,85,25,56,8,23,27,37,14,32,9,6,1,16,22,SEC,88,26,53,12,27,24,28,6,24,15,8,1,17,26
3401,SEC,@,77,25,59,9,25,18,33,10,36,13,4,12,14,29,SEC,72,22,68,5,18,23,33,21,47,11,7,3,15,26
3402,SEC,@,72,29,62,9,16,5,15,7,23,8,1,2,13,31,SEC,92,32,56,11,19,17,32,10,37,19,3,6,13,18
3403,SEC,,78,27,66,5,21,19,22,16,40,10,8,8,11,14,SEC,74,29,74,6,26,10,13,17,41,11,6,2,15,19
3404,SEC,,84,24,48,8,13,28,42,9,29,10,10,2,13,16,SEC,64,24,58,6,21,10,19,15,32,13,6,3,16,26
3405,SEC,@,69,21,59,3,21,24,39,14,34,8,7,8,19,24,SEC,98,30,61,15,26,23,33,12,35,23,7,5,15,29
3406,SEC,@,88,36,67,4,15,12,20,11,36,23,9,4,19,18,BigTwelve,80,33,65,5,20,9,20,9,33,20,5,4,18,22
3407,SEC,,77,25,66,9,26,18,25,7,31,7,6,2,12,25,SEC,87,28,63,9,16,22,27,10,40,15,6,0,13,26
3408,SEC,@,82,27,53,15,27,13,22,5,21,12,8,3,14,21,SEC,77,28,65,8,32,13,22,17,43,10,9,3,15,20
3409,SEC,,98,32,62,9,22,25,38,9,37,22,7,6,12,23,SEC,92,27,59,11,23,27,34,6,31,10,5,3,13,28
3410,SEC,@,84,33,69,13,30,5,8,8,31,16,9,8,20,22,SEC,90,29,66,5,20,27,31,10,37,18,11,1,11,16
3411,SEC,,95,31,73,6,21,27,39,17,33,15,3,5,11,24,SEC,114,33,59,11,19,37,42,8,30,18,7,3,13,28
3412,SEC,@,62,23,67,11,34,5,7,8,24,15,12,2,12,20,SEC,81,31,45,9,14,10,18,4,36,18,10,8,19,13
3413,SEC,@,98,33,64,14,31,18,22,13,39,10,9,4,13,18,SEC,75,24,59,8,22,19,21,9,28,12,6,0,16,18
3414,SEC,@,78,27,61,12,27,12,16,8,29,13,5,6,13,15,SEC,79,27,64,10,22,15,16,15,37,9,8,4,10,16
3415,SEC,,89,32,57,9,26,16,28,6,36,16,6,9,12,22,SEC,78,22,64,13,38,21,26,10,29,14,6,1,8,22
3416,SEC,N,83,24,55,11,25,24,36,6,33,13,6,3,15,24,SEC,86,24,57,16,34,22,31,5,28,15,6,3,10,25
3417,SEC,N,69,23,60,7,21,16,20,8,36,17,8,8,12,16,BigTen,48,20,61,5,26,3,9,12,41,9,0,4,19,20
3418,SEC,N,115,44,83,11,28,16,22,19,57,33,7,9,9,16,PacTwelve,69,25,73,8,26,11,15,8,30,15,4,4,13,21
3419,SEC,,92,33,80,8,24,18,27,18,37,16,8,6,9,22,PacTwelve,97,35,66,10,23,17,21,11,40,18,4,6,17,24
3420,SEC,@,70,23,58,5,22,19,29,11,36,10,7,4,12,20,ACC,73,26,60,6,14,15,20,12,40,10,4,5,14,23
3421,SEC,@,99,37,74,8,18,17,24,9,40,24,9,7,7,17,SEC,76,27,72,6,22,16,17,12,40,13,3,6,15,23
3422,SEC,,100,33,63,13,25,21,26,12,28,16,10,3,9,16,SEC,58,21,47,6,13,10,17,7,26,12,2,7,23,23
3423,SEC,@,87,34,67,1,9,18,24,10,37,8,2,1,6,23,SEC,81,25,58,8,29,23,32,5,34,10,2,1,6,20
3424,SEC,@,88,33,65,7,18,15,24,11,35,16,5,6,16,24,SEC,81,32,59,5,17,12,22,9,28,10,10,3,18,28
3425,SEC,,85,28,48,8,20,21,28,7,29,17,6,5,17,16,SEC,69,24,58,5,20,16,19,9,23,11,7,1,13,26
3426,SEC,@,80,25,60,6,24,24,31,8,39,14,4,7,14,20,SEC,82,30,64,5,10,17,27,5,37,18,8,4,9,22
3427,SEC,,73,26,55,8,20,13,22,9,34,14,5,4,17,17,BigTwelve,79,32,64,5,19,10,18,9,32,9,9,2,12,15
3428,SEC,,90,27,64,9,21,27,36,15,40,14,7,6,14,22,SEC,81,30,61,6,10,15,24,4,29,15,5,4,16,28
3429,SEC,@,66,23,61,6,18,14,23,5,26,7,7,3,13,24,SEC,88,30,62,10,26,18,29,11,45,18,5,7,14,23
3430,SEC,,92,31,63,9,25,21,26,13,39,16,8,2,13,17,SEC,85,32,64,10,23,11,15,7,23,13,6,1,14,22
3431,SEC,@,67,27,62,3,15,10,18,10,34,12,7,6,11,27,SEC,58,23,51,3,14,9,26,9,38,4,3,0,16,20
3432,SEC,,83,32,69,11,25,8,12,9,42,17,6,6,7,17,SEC,58,18,52,3,16,19,24,4,32,7,6,3,12,15
3433,SEC,@,82,26,61,7,21,23,28,12,36,13,7,2,14,21,SEC,77,28,55,3,15,18,24,2,24,8,2,4,11,22
3434,SEC,@,72,24,52,5,18,19,28,8,37,10,2,5,17,21,SEC,62,22,60,4,22,14,23,6,28,4,5,3,8,23
3435,SEC,,76,24,53,6,14,22,27,11,45,13,3,2,14,13,SEC,66,26,71,10,30,4,6,9,28,12,6,2,6,22
3436,SEC,,73,24,55,5,17,20,26,6,31,10,4,4,11,13,SEC,67,22,49,11,28,12,16,2,26,10,5,3,18,25
3437,SEC,@,71,26,59,7,24,12,18,8,35,17,4,5,6,21,SEC,63,23,57,5,18,12,25,11,34,17,4,5,8,18
3438,SEC,N,71,23,60,5,15,20,33,12,40,9,6,6,10,22,SEC,60,19,57,5,16,17,26,8,39,9,2,1,11,22
3439,SEC,N,79,23,44,6,14,27,39,5,26,10,7,2,12,20,SEC,74,28,62,3,14,15,20,10,28,10,4,3,11,28
3440,SEC,N,86,31,63,10,23,14,17,8,27,18,5,5,6,17,PacTwelve,75,29,55,9,23,8,13,8,28,16,3,5,13,19
3441,SEC,N,62,25,62,6,19,6,6,5,19,10,7,2,10,17,BigTen,74,27,48,7,19,13,19,7,32,16,7,5,17,12
3442,SEC,N,65,21,56,5,22,18,24,12,42,9,11,6,24,29,PacTwelve,69,18,53,5,17,28,38,8,32,9,9,8,20,19
3443,SEC,,81,28,53,6,11,19,24,12,36,18,8,1,16,23,ACC,58,18,55,6,13,16,20,12,27,12,9,2,18,22
3444,SEC,@,73,23,58,7,26,20,25,7,33,16,5,9,10,23,SEC,63,21,61,5,17,16,24,14,40,10,3,2,16,18
3445,SEC,@,70,27,54,6,14,10,13,9,27,10,6,1,19,22,SEC,83,28,56,9,20,18,26,8,28,13,10,3,11,16
3446,SEC,,60,17,52,1,11,25,33,13,31,10,6,5,22,22,SEC,70,22,54,7,13,19,27,12,33,12,12,5,21,26
3447,SEC,@,87,34,58,8,15,11,14,6,24,18,4,4,5,19,SEC,75,26,49,6,14,17,21,8,25,11,2,3,9,14
3448,SEC,@,69,25,71,6,25,13,24,11,34,15,4,6,12,31,SEC,80,26,54,1,14,27,42,8,43,14,3,6,17,24
3449,SEC,,91,31,67,7,17,22,37,17,45,20,4,5,6,18,SEC,74,26,59,5,20,17,28,9,34,11,4,4,11,24
3450,SEC,,70,26,58,5,14,13,21,13,37,16,6,4,11,18,BigTwelve,58,19,48,5,16,15,23,7,28,11,5,4,13,19
3451,SEC,@,59,22,57,5,18,10,22,8,43,11,1,2,14,24,SEC,64,21,68,7,26,15,31,18,52,9,6,4,9,24
3452,SEC,,75,23,56,4,13,25,36,10,33,17,5,9,12,18,SEC,66,23,67,7,22,13,16,18,42,9,5,2,18,28
3453,SEC,,75,26,62,4,14,19,24,12,29,19,3,4,5,16,SEC,76,29,56,7,19,11,16,9,33,10,3,3,11,22
3454,SEC,,90,27,58,8,21,28,37,9,35,19,3,3,9,21,SEC,70,20,50,7,21,23,30,5,25,11,7,1,14,26
3455,SEC,,56,18,62,3,17,17,26,13,40,12,1,3,10,18,SEC,67,21,57,8,26,17,21,5,38,14,5,8,5,20
3456,SEC,@,55,18,54,1,13,18,21,9,29,3,9,6,19,22,SEC,82,27,60,9,23,19,26,6,29,15,7,6,18,19
3457,SEC,@,82,25,61,10,23,22,26,9,33,12,2,4,14,24,SEC,92,29,58,7,15,27,37,8,31,11,9,3,8,21
3458,SEC,,59,19,59,7,23,14,20,15,38,12,2,6,6,13,SEC,54,19,47,8,17,8,13,4,29,10,4,6,13,19
3459,SEC,N,57,19,58,7,25,12,15,6,28,8,6,5,8,18,SEC,59,20,46,3,8,16,22,3,34,10,4,4,15,17
3460,SEC,@,76,24,60,4,14,24,35,10,30,8,10,3,17,16,ACC,110,41,69,16,26,12,18,10,36,22,7,6,14,28
3461,SEC,,89,31,54,17,28,10,16,5,27,18,7,3,15,17,SEC,96,31,58,16,32,18,24,8,26,18,9,1,10,15
3462,SEC,@,88,35,73,7,18,11,16,9,41,17,9,5,9,22,SEC,77,27,63,7,27,16,26,9,37,16,3,5,14,14
3463,SEC,,78,29,72,9,27,11,17,15,35,15,4,5,14,16,SEC,95,33,61,11,22,18,25,9,38,17,7,6,14,15
3464,SEC,@,62,25,68,3,14,9,18,11,31,14,7,0,12,22,SEC,92,34,60,6,21,18,24,9,44,24,8,11,14,17
3465,SEC,,66,23,54,5,16,15,21,7,35,15,7,5,18,22,SEC,81,25,63,10,28,21,32,12,35,15,9,3,10,20
3466,SEC,,71,28,64,2,17,13,19,7,29,15,5,1,10,19,SEC,106,36,64,19,33,15,23,9,36,24,6,4,12,21
3467,SEC,@,64,23,49,9,21,9,16,3,25,13,2,3,12,17,BigTwelve,77,25,52,12,23,15,21,9,31,17,2,2,9,15
3468,SEC,,63,24,60,6,20,9,14,10,32,10,7,3,22,22,SEC,88,30,61,7,21,21,31,11,34,10,10,1,14,17
3469,SEC,,73,26,57,8,18,13,13,8,34,12,2,4,15,21,SEC,85,29,63,8,21,19,26,13,34,18,9,6,8,13
3470,SEC,@,76,25,58,8,20,18,21,10,32,11,5,1,19,22,SEC,96,33,61,12,27,18,20,3,26,21,14,2,11,15
3471,SEC,@,72,26,54,4,13,16,22,9,27,9,6,1,13,18,SEC,90,32,60,10,25,16,24,13,31,20,7,0,10,15
3472,SEC,@,80,28,60,7,19,17,20,10,31,14,5,2,10,19,SEC,82,27,54,8,19,20,25,4,25,14,5,3,9,17
3473,SEC,@,76,26,59,5,19,19,23,10,30,11,6,3,11,17,SEC,88,36,66,7,22,9,13,10,35,21,7,2,11,21
3474,SEC,N,52,18,54,1,22,15,18,9,31,8,4,5,19,13,SEC,79,28,59,11,30,12,13,3,30,14,12,4,10,16
3475,SEC,,63,24,63,6,23,9,16,10,38,13,7,6,12,16,PacTwelve,65,24,67,5,26,12,15,15,39,10,6,5,11,15
3476,SEC,N,68,30,65,5,19,3,8,13,47,17,4,5,13,13,ACC,65,22,60,11,28,10,13,5,27,12,4,2,7,13
3477,SEC,N,67,26,65,7,22,8,15,13,32,15,9,3,12,12,PacTwelve,74,28,59,12,26,6,13,8,37,19,6,8,15,14
3478,SEC,N,63,25,56,3,10,10,17,14,34,18,5,3,14,20,PacTwelve,67,22,55,3,15,20,24,12,33,14,10,4,9,16
3479,SEC,@,68,27,51,11,19,3,5,11,35,16,3,4,25,15,SEC,79,28,70,9,25,14,17,15,27,14,11,2,6,10
3480,SEC,@,59,23,52,1,14,12,20,13,35,10,5,3,21,19,SEC,67,19,44,5,18,24,30,3,20,11,11,5,12,21
3481,SEC,,63,21,58,7,19,14,27,14,34,14,11,4,11,18,SEC,62,22,52,6,11,12,14,6,33,15,5,3,17,24
3482,SEC,@,80,29,57,7,18,15,22,15,36,19,10,4,15,15,SEC,76,27,55,11,25,11,17,6,20,17,5,2,13,18
3483,SEC,@,77,27,57,10,21,13,18,15,40,15,6,7,23,20,BigTwelve,81,29,65,11,26,12,23,14,31,19,11,4,14,13
3484,SEC,,54,21,53,5,18,7,11,7,29,12,3,3,12,8,SEC,68,28,59,9,27,3,3,8,33,16,3,2,11,9
3485,SEC,,76,29,59,9,23,9,14,7,33,22,5,8,14,16,SEC,73,29,62,8,22,7,10,6,27,20,8,3,9,15
3486,SEC,@,62,24,61,4,18,10,11,11,37,9,11,6,20,21,SEC,71,22,56,8,27,19,25,10,33,15,10,2,14,12
3487,SEC,@,67,27,67,3,16,10,15,14,40,13,3,4,8,20,SEC,72,22,56,10,26,18,22,8,35,11,3,6,9,15
3488,SEC,,56,14,45,2,12,26,37,11,31,9,6,5,12,14,SEC,53,20,59,6,23,7,9,12,30,9,5,5,15,25
3489,SEC,@,60,23,48,8,21,6,12,6,37,13,7,5,16,18,SEC,43,14,57,7,29,8,16,12,27,8,8,3,8,13
3490,SEC,N,41,17,51,2,14,5,5,10,33,7,2,4,14,13,SEC,66,23,58,11,29,9,11,8,29,9,5,3,5,11
3491,SEC,@,68,24,53,10,26,10,18,7,25,12,3,6,12,24,BigTwelve,77,25,53,5,14,22,30,8,30,10,2,2,12,18
3492,SEC,@,56,24,58,2,19,6,9,10,31,8,7,4,18,18,PacTwelve,65,23,52,8,20,11,14,6,23,18,9,8,13,13
3493,SEC,N,54,16,50,3,20,19,25,10,34,7,9,3,16,15,ACC,67,24,55,9,22,10,14,5,31,10,7,1,11,19
3494,SEC,@,68,24,54,3,13,17,22,10,40,9,3,3,17,20,SEC,58,19,52,4,21,16,20,5,26,11,7,4,13,22
3495,SEC,,59,20,63,7,25,12,18,18,46,13,6,5,10,13,SEC,56,20,56,10,26,6,9,7,32,10,5,5,12,17
3496,SEC,,67,23,50,5,13,16,32,7,33,8,5,4,18,24,SEC,80,25,53,6,17,24,32,5,25,11,9,4,12,22
3497,SEC,,68,23,53,9,27,13,28,14,37,9,7,2,12,21,SEC,56,17,42,7,14,15,23,4,27,10,8,2,18,26
3498,SEC,@,80,24,47,9,15,23,34,10,36,8,3,5,13,21,SEC,60,21,55,4,16,14,19,7,24,10,7,5,10,24
3499,SEC,,71,17,52,6,18,31,36,11,35,11,11,7,12,18,SEC,62,23,56,5,16,11,19,12,33,11,5,2,18,24
3500,SEC,@,90,30,71,8,27,22,33,10,56,11,6,5,24,36,SEC,86,23,88,5,31,35,50,22,51,7,11,2,13,26
3501,SEC,@,57,19,53,5,20,14,21,13,37,7,5,1,11,20,SEC,54,17,50,4,19,16,23,8,31,6,7,3,9,17
3502,SEC,,55,21,63,4,23,9,12,17,42,7,5,4,10,17,SEC,60,23,49,3,10,11,16,1,25,4,4,2,7,13
3503,SEC,,70,24,51,6,21,16,24,8,37,12,5,7,16,17,SEC,55,19,61,4,21,13,19,8,28,5,6,1,14,20
3504,SEC,,75,25,53,8,16,17,26,6,34,16,4,6,9,10,SEC,55,25,64,2,12,3,6,12,35,6,5,5,12,19
3505,SEC,N,64,22,49,5,15,15,21,10,40,13,1,0,12,22,SEC,53,18,49,4,17,13,23,7,25,5,6,3,9,20
3506,SEC,N,74,26,61,6,11,16,23,13,31,10,6,8,13,17,ACC,84,32,61,7,17,13,14,7,29,16,8,6,12,18
3507,SEC,@,78,29,62,4,16,16,25,6,28,9,5,2,9,23,ACC,83,27,59,4,15,25,33,11,42,10,4,4,14,17
3508,SEC,,70,25,60,9,25,11,21,12,26,10,11,1,10,15,SEC,63,24,47,5,19,10,13,6,29,8,10,3,21,20
3509,SEC,,80,22,55,9,23,27,35,6,30,13,9,3,13,22,SEC,76,28,58,4,16,16,21,8,36,15,7,0,18,27
3510,SEC,@,53,19,54,0,17,15,28,10,32,8,9,5,15,27,SEC,57,15,51,4,13,23,34,9,37,8,7,6,15,28
3511,SEC,,66,26,57,8,25,6,8,10,27,12,6,4,12,14,SEC,68,23,50,10,25,12,13,6,27,11,5,2,12,16
3512,SEC,@,84,27,64,8,22,22,28,11,46,16,6,5,9,20,BigTwelve,52,18,64,1,15,15,19,11,39,4,2,3,12,26
3513,SEC,,93,30,66,11,28,22,27,18,55,16,7,7,10,13,SEC,54,19,63,8,21,8,15,8,28,7,8,0,12,21
3514,SEC,@,72,26,64,7,21,13,16,5,34,10,12,7,8,19,SEC,60,21,63,6,18,12,16,9,41,10,2,6,16,19
3515,SEC,@,57,20,52,5,18,12,19,9,39,5,3,6,16,10,SEC,52,22,61,2,23,6,13,12,38,8,7,3,10,19
3516,SEC,,81,25,51,9,19,22,27,8,30,13,9,4,15,21,SEC,66,22,56,3,14,19,22,8,25,8,7,1,15,22
