,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
3662,BigTen,N,63,25,58,8,25,5,9,10,28,15,4,1,17,23,PacTwelve,65,20,52,5,14,20,27,7,26,7,12,2,14,20
3663,BigTen,N,58,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTwelve,73,20,52,5,14,20,27,7,26,7,12,2,14,20
3664,BigTen,@,69,25,58,8,25,5,9,10,28,15,4,1,17,23,ACC,78,20,52,5,14,20,27,7,26,7,12,2,14,20
3665,BigTen,@,75,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,74,20,52,5,14,20,27,7,26,7,12,2,14,20
3666,BigTen,,61,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,52,20,52,5,14,20,27,7,26,7,12,2,14,20
3667,BigTen,,93,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,65,20,52,5,14,20,27,7,26,7,12,2,14,20
3668,BigTen,N,63,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,72,20,52,5,14,20,27,7,26,7,12,2,14,20
3669,BigTen,,65,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,47,20,52,5,14,20,27,7,26,7,12,2,14,20
3670,BigTen,@,67,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,72,20,52,5,14,20,27,7,26,7,12,2,14,20
3671,BigTen,,73,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,84,20,52,5,14,20,27,7,26,7,12,2,14,20
3672,BigTen,@,72,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,61,20,52,5,14,20,27,7,26,7,12,2,14,20
3673,BigTen,,74,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,66,20,52,5,14,20,27,7,26,7,12,2,14,20
3674,BigTen,@,63,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,80,20,52,5,14,20,27,7,26,7,12,2,14,20
3675,BigTen,,88,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,72,20,52,5,14,20,27,7,26,7,12,2,14,20
3676,BigTen,,84,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,74,20,52,5,14,20,27,7,26,7,12,2,14,20
3677,BigTen,N,78,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,51,20,52,5,14,20,27,7,26,7,12,2,14,20
3678,BigTen,N,58,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTen,63,20,52,5,14,20,27,7,26,7,12,2,14,20
3679,BigTen,N,70,25,58,8,25,5,9,10,28,15,4,1,17,23,BigTwelve,90,20,52,5,14,20,27,7,26,7,12,2,14,20
3680,BigTen,@,67,19,59,7,21,22,36,10,31,8,5,4,17,28,ACC,75,23,54,2,16,27,40,9,38,10,5,4,15,25
3681,BigTen,@,91,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,82,23,54,2,16,27,40,9,38,10,5,4,15,25
3682,BigTen,@,70,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,66,23,54,2,16,27,40,9,38,10,5,4,15,25
3683,BigTen,,78,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,68,23,54,2,16,27,40,9,38,10,5,4,15,25
3684,BigTen,@,50,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,52,23,54,2,16,27,40,9,38,10,5,4,15,25
3685,BigTen,,76,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,78,23,54,2,16,27,40,9,38,10,5,4,15,25
3686,BigTen,@,72,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,78,23,54,2,16,27,40,9,38,10,5,4,15,25
3687,BigTen,@,72,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,63,23,54,2,16,27,40,9,38,10,5,4,15,25
3688,BigTen,,81,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,71,23,54,2,16,27,40,9,38,10,5,4,15,25
3689,BigTen,,88,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,73,23,54,2,16,27,40,9,38,10,5,4,15,25
3690,BigTen,@,49,19,59,7,21,22,36,10,31,8,5,4,17,28,BigTen,66,23,54,2,16,27,40,9,38,10,5,4,15,25
3691,BigTen,N,71,29,75,6,24,7,13,14,37,11,3,2,5,18,PacTwelve,82,32,62,9,23,9,12,6,40,21,1,8,8,17
3692,BigTen,N,53,29,75,6,24,7,13,14,37,11,3,2,5,18,ACC,66,32,62,9,23,9,12,6,40,21,1,8,8,17
3693,BigTen,@,58,29,75,6,24,7,13,14,37,11,3,2,5,18,ACC,60,32,62,9,23,9,12,6,40,21,1,8,8,17
3694,BigTen,@,72,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTwelve,89,32,62,9,23,9,12,6,40,21,1,8,8,17
3695,BigTen,,66,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,74,32,62,9,23,9,12,6,40,21,1,8,8,17
3696,BigTen,,66,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,67,32,62,9,23,9,12,6,40,21,1,8,8,17
3697,BigTen,@,64,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,65,32,62,9,23,9,12,6,40,21,1,8,8,17
3698,BigTen,@,61,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,73,32,62,9,23,9,12,6,40,21,1,8,8,17
3699,BigTen,,83,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,80,32,62,9,23,9,12,6,40,21,1,8,8,17
3700,BigTen,,69,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,70,32,62,9,23,9,12,6,40,21,1,8,8,17
3701,BigTen,,82,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,66,32,62,9,23,9,12,6,40,21,1,8,8,17
3702,BigTen,@,58,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,57,32,62,9,23,9,12,6,40,21,1,8,8,17
3703,BigTen,N,67,29,75,6,24,7,13,14,37,11,3,2,5,18,BigTen,76,32,62,9,23,9,12,6,40,21,1,8,8,17
3704,BigTen,N,77,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTwelve,58,19,51,7,20,13,27,8,28,7,4,5,12,18
3705,BigTen,N,66,27,56,10,23,13,16,9,36,13,5,3,11,24,ACC,70,19,51,7,20,13,27,8,28,7,4,5,12,18
3706,BigTen,,65,27,56,10,23,13,16,9,36,13,5,3,11,24,ACC,58,19,51,7,20,13,27,8,28,7,4,5,12,18
3707,BigTen,@,87,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,77,19,51,7,20,13,27,8,28,7,4,5,12,18
3708,BigTen,@,69,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,60,19,51,7,20,13,27,8,28,7,4,5,12,18
3709,BigTen,@,74,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,72,19,51,7,20,13,27,8,28,7,4,5,12,18
3710,BigTen,@,59,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,80,19,51,7,20,13,27,8,28,7,4,5,12,18
3711,BigTen,@,66,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,59,19,51,7,20,13,27,8,28,7,4,5,12,18
3712,BigTen,,69,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,65,19,51,7,20,13,27,8,28,7,4,5,12,18
3713,BigTen,,65,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,69,19,51,7,20,13,27,8,28,7,4,5,12,18
3714,BigTen,N,83,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,61,19,51,7,20,13,27,8,28,7,4,5,12,18
3715,BigTen,N,48,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTen,76,19,51,7,20,13,27,8,28,7,4,5,12,18
3716,BigTen,@,61,22,44,6,17,11,13,5,29,14,4,3,19,20,ACC,63,21,56,7,16,14,20,11,26,9,9,6,10,11
3717,BigTen,N,73,22,44,6,17,11,13,5,29,14,4,3,19,20,PacTwelve,86,21,56,7,16,14,20,11,26,9,9,6,10,11
3718,BigTen,,75,22,44,6,17,11,13,5,29,14,4,3,19,20,BigTen,76,21,56,7,16,14,20,11,26,9,9,6,10,11
3719,BigTen,@,66,22,44,6,17,11,13,5,29,14,4,3,19,20,BigTen,89,21,56,7,16,14,20,11,26,9,9,6,10,11
3720,BigTen,,70,22,44,6,17,11,13,5,29,14,4,3,19,20,BigTen,64,21,56,7,16,14,20,11,26,9,9,6,10,11
3721,BigTen,,83,22,44,6,17,11,13,5,29,14,4,3,19,20,BigTen,73,21,56,7,16,14,20,11,26,9,9,6,10,11
3722,BigTen,@,71,22,44,6,17,11,13,5,29,14,4,3,19,20,BigTen,70,21,56,7,16,14,20,11,26,9,9,6,10,11
3723,BigTen,N,57,22,44,6,17,11,13,5,29,14,4,3,19,20,BigTen,66,21,56,7,16,14,20,11,26,9,9,6,10,11
3724,BigTen,N,68,28,64,6,21,6,11,9,33,12,3,3,14,23,ACC,78,27,57,9,24,15,23,9,35,12,3,4,12,16
3725,BigTen,,67,28,64,6,21,6,11,9,33,12,3,3,14,23,ACC,60,27,57,9,24,15,23,9,35,12,3,4,12,16
3726,BigTen,@,60,28,64,6,21,6,11,9,33,12,3,3,14,23,BigTen,47,27,57,9,24,15,23,9,35,12,3,4,12,16
3727,BigTen,@,52,28,64,6,21,6,11,9,33,12,3,3,14,23,BigTen,77,27,57,9,24,15,23,9,35,12,3,4,12,16
3728,BigTen,@,55,28,64,6,21,6,11,9,33,12,3,3,14,23,BigTen,82,27,57,9,24,15,23,9,35,12,3,4,12,16
3729,BigTen,,68,28,64,6,21,6,11,9,33,12,3,3,14,23,BigTen,70,27,57,9,24,15,23,9,35,12,3,4,12,16
3730,BigTen,,70,28,64,6,21,6,11,9,33,12,3,3,14,23,BigTen,74,27,57,9,24,15,23,9,35,12,3,4,12,16
3731,BigTen,@,64,19,53,10,23,16,22,9,34,13,6,1,17,19,ACC,71,28,58,4,13,11,17,8,36,11,6,3,12,19
3732,BigTen,N,97,19,53,10,23,16,22,9,34,13,6,1,17,19,PacTwelve,64,28,58,4,13,11,17,8,36,11,6,3,12,19
3733,BigTen,N,86,19,53,10,23,16,22,9,34,13,6,1,17,19,ACC,81,28,58,4,13,11,17,8,36,11,6,3,12,19
3734,BigTen,,66,19,53,10,23,16,22,9,34,13,6,1,17,19,BigTen,55,28,58,4,13,11,17,8,36,11,6,3,12,19
3735,BigTen,,74,19,53,10,23,16,22,9,34,13,6,1,17,19,BigTen,55,28,58,4,13,11,17,8,36,11,6,3,12,19
3736,BigTen,N,80,19,53,10,23,16,22,9,34,13,6,1,17,19,BigTwelve,76,28,58,4,13,11,17,8,36,11,6,3,12,19
3737,BigTen,N,66,19,53,10,23,16,22,9,34,13,6,1,17,19,BigTwelve,98,28,58,4,13,11,17,8,36,11,6,3,12,19
3738,BigTen,@,52,19,61,7,18,7,11,15,32,6,6,4,15,22,BigTen,72,23,53,5,17,21,28,11,37,10,10,6,13,15
3739,BigTen,N,54,19,61,7,18,7,11,15,32,6,6,4,15,22,BigTen,61,23,53,5,17,21,28,11,37,10,10,6,13,15
3740,BigTen,,77,29,59,11,23,8,16,13,38,21,4,1,12,14,ACC,60,21,55,6,23,12,13,7,24,9,9,3,10,18
3741,BigTen,,90,29,59,11,23,8,16,13,38,21,4,1,12,14,BigTwelve,70,21,55,6,23,12,13,7,24,9,9,3,10,18
3742,BigTen,N,84,29,59,11,23,8,16,13,38,21,4,1,12,14,ACC,74,21,55,6,23,12,13,7,24,9,9,3,10,18
3743,ACC,N,54,17,51,6,17,14,20,9,31,11,5,2,21,22,BigTwelve,72,25,55,7,23,15,24,6,32,16,13,7,12,23
3744,ACC,,96,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,81,25,55,7,23,15,24,6,32,16,13,7,12,23
3745,ACC,@,66,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,79,25,55,7,23,15,24,6,32,16,13,7,12,23
3746,ACC,@,82,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,93,25,55,7,23,15,24,6,32,16,13,7,12,23
3747,ACC,,74,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,66,25,55,7,23,15,24,6,32,16,13,7,12,23
3748,ACC,@,53,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,76,25,55,7,23,15,24,6,32,16,13,7,12,23
3749,ACC,,54,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,71,25,55,7,23,15,24,6,32,16,13,7,12,23
3750,ACC,@,79,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,85,25,55,7,23,15,24,6,32,16,13,7,12,23
3751,ACC,,80,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,85,25,55,7,23,15,24,6,32,16,13,7,12,23
3752,ACC,,67,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,90,25,55,7,23,15,24,6,32,16,13,7,12,23
3753,ACC,@,54,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,65,25,55,7,23,15,24,6,32,16,13,7,12,23
3754,ACC,,76,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,84,25,55,7,23,15,24,6,32,16,13,7,12,23
3755,ACC,@,72,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,104,25,55,7,23,15,24,6,32,16,13,7,12,23
3756,ACC,,75,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,91,25,55,7,23,15,24,6,32,16,13,7,12,23
3757,ACC,@,66,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,82,25,55,7,23,15,24,6,32,16,13,7,12,23
3758,ACC,@,68,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,82,25,55,7,23,15,24,6,32,16,13,7,12,23
3759,ACC,N,78,17,51,6,17,14,20,9,31,11,5,2,21,22,ACC,92,25,55,7,23,15,24,6,32,16,13,7,12,23
3760,ACC,N,64,21,68,7,24,15,21,19,42,13,5,2,16,11,BigTwelve,70,27,57,10,20,6,7,4,30,20,9,7,13,23
3761,ACC,@,73,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,68,27,57,10,20,6,7,4,30,20,9,7,13,23
3762,ACC,@,70,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,75,27,57,10,20,6,7,4,30,20,9,7,13,23
3763,ACC,@,63,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,75,27,57,10,20,6,7,4,30,20,9,7,13,23
3764,ACC,,73,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,77,27,57,10,20,6,7,4,30,20,9,7,13,23
3765,ACC,@,60,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,92,27,57,10,20,6,7,4,30,20,9,7,13,23
3766,ACC,,81,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,82,27,57,10,20,6,7,4,30,20,9,7,13,23
3767,ACC,,74,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,62,27,57,10,20,6,7,4,30,20,9,7,13,23
3768,ACC,@,61,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,109,27,57,10,20,6,7,4,30,20,9,7,13,23
3769,ACC,,81,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,82,27,57,10,20,6,7,4,30,20,9,7,13,23
3770,ACC,@,62,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,64,27,57,10,20,6,7,4,30,20,9,7,13,23
3771,ACC,,95,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,83,27,57,10,20,6,7,4,30,20,9,7,13,23
3772,ACC,@,70,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,71,27,57,10,20,6,7,4,30,20,9,7,13,23
3773,ACC,,74,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,76,27,57,10,20,6,7,4,30,20,9,7,13,23
3774,ACC,,78,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,74,27,57,10,20,6,7,4,30,20,9,7,13,23
3775,ACC,N,75,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,61,27,57,10,20,6,7,4,30,20,9,7,13,23
3776,ACC,N,72,21,68,7,24,15,21,19,42,13,5,2,16,11,ACC,79,27,57,10,20,6,7,4,30,20,9,7,13,23
3777,ACC,N,75,23,47,8,19,21,30,3,22,12,3,5,16,22,BigTwelve,77,33,65,2,17,9,19,12,34,13,6,4,14,26
3778,ACC,@,75,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,89,33,65,2,17,9,19,12,34,13,6,4,14,26
3779,ACC,,110,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,57,33,65,2,17,9,19,12,34,13,6,4,14,26
3780,ACC,@,72,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,88,33,65,2,17,9,19,12,34,13,6,4,14,26
3781,ACC,@,69,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,78,33,65,2,17,9,19,12,34,13,6,4,14,26
3782,ACC,,82,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,84,33,65,2,17,9,19,12,34,13,6,4,14,26
3783,ACC,@,85,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,83,33,65,2,17,9,19,12,34,13,6,4,14,26
3784,ACC,@,84,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,74,33,65,2,17,9,19,12,34,13,6,4,14,26
3785,ACC,@,65,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,55,33,65,2,17,9,19,12,34,13,6,4,14,26
3786,ACC,,99,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,94,33,65,2,17,9,19,12,34,13,6,4,14,26
3787,ACC,@,75,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,78,33,65,2,17,9,19,12,34,13,6,4,14,26
3788,ACC,,75,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,70,33,65,2,17,9,19,12,34,13,6,4,14,26
3789,ACC,N,81,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,77,33,65,2,17,9,19,12,34,13,6,4,14,26
3790,ACC,N,75,23,47,8,19,21,30,3,22,12,3,5,16,22,ACC,69,33,65,2,17,9,19,12,34,13,6,4,14,26
3791,ACC,,88,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,72,26,60,10,21,10,16,8,26,14,8,2,16,20
3792,ACC,@,60,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,58,26,60,10,21,10,16,8,26,14,8,2,16,20
3793,ACC,,93,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,78,26,60,10,21,10,16,8,26,14,8,2,16,20
3794,ACC,,83,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,80,26,60,10,21,10,16,8,26,14,8,2,16,20
3795,ACC,,73,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,68,26,60,10,21,10,16,8,26,14,8,2,16,20
3796,ACC,@,56,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,78,26,60,10,21,10,16,8,26,14,8,2,16,20
3797,ACC,@,72,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,82,26,60,10,21,10,16,8,26,14,8,2,16,20
3798,ACC,,95,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,71,26,60,10,21,10,16,8,26,14,8,2,16,20
3799,ACC,@,72,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,84,26,60,10,21,10,16,8,26,14,8,2,16,20
3800,ACC,N,74,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,68,26,60,10,21,10,16,8,26,14,8,2,16,20
3801,ACC,N,73,28,55,9,25,23,31,8,34,11,11,4,12,17,ACC,77,26,60,10,21,10,16,8,26,14,8,2,16,20
3802,ACC,,50,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,65,23,60,9,16,10,20,14,37,14,6,12,8,19
3803,ACC,@,86,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,76,23,60,9,16,10,20,14,37,14,6,12,8,19
3804,ACC,@,61,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,62,23,60,9,16,10,20,14,37,14,6,12,8,19
3805,ACC,@,49,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,62,23,60,9,16,10,20,14,37,14,6,12,8,19
3806,ACC,,62,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,60,23,60,9,16,10,20,14,37,14,6,12,8,19
3807,ACC,@,69,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,81,23,60,9,16,10,20,14,37,14,6,12,8,19
3808,ACC,,71,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,65,23,60,9,16,10,20,14,37,14,6,12,8,19
3809,ACC,,69,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,71,23,60,9,16,10,20,14,37,14,6,12,8,19
3810,ACC,@,60,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,64,23,60,9,16,10,20,14,37,14,6,12,8,19
3811,ACC,@,61,17,50,1,8,15,20,6,27,11,2,7,13,19,ACC,90,23,60,9,16,10,20,14,37,14,6,12,8,19
3812,ACC,N,56,17,50,1,8,15,20,6,27,11,2,7,13,19,BigTwelve,88,23,60,9,16,10,20,14,37,14,6,12,8,19
3813,ACC,N,63,25,64,5,18,8,10,14,34,11,4,3,7,19,BigTwelve,66,26,49,2,13,12,17,5,27,17,5,6,9,12
3814,ACC,,53,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,61,26,49,2,13,12,17,5,27,17,5,6,9,12
3815,ACC,@,70,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,77,26,49,2,13,12,17,5,27,17,5,6,9,12
3816,ACC,,85,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,60,26,49,2,13,12,17,5,27,17,5,6,9,12
3817,ACC,@,55,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,71,26,49,2,13,12,17,5,27,17,5,6,9,12
3818,ACC,@,76,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,72,26,49,2,13,12,17,5,27,17,5,6,9,12
3819,ACC,,94,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,90,26,49,2,13,12,17,5,27,17,5,6,9,12
3820,ACC,,88,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,68,26,49,2,13,12,17,5,27,17,5,6,9,12
3821,ACC,@,81,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,88,26,49,2,13,12,17,5,27,17,5,6,9,12
3822,ACC,,71,25,64,5,18,8,10,14,34,11,4,3,7,19,ACC,64,26,49,2,13,12,17,5,27,17,5,6,9,12
3823,ACC,N,67,23,50,5,13,16,24,7,28,7,8,4,11,18,PacTwelve,53,21,51,3,12,8,11,8,32,10,5,2,18,25
3824,ACC,N,56,23,50,5,13,16,24,7,28,7,8,4,11,18,BigTwelve,73,21,51,3,12,8,11,8,32,10,5,2,18,25
3825,ACC,,81,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,63,21,51,3,12,8,11,8,32,10,5,2,18,25
3826,ACC,@,55,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,70,21,51,3,12,8,11,8,32,10,5,2,18,25
3827,ACC,,62,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,67,21,51,3,12,8,11,8,32,10,5,2,18,25
3828,ACC,@,79,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,96,21,51,3,12,8,11,8,32,10,5,2,18,25
3829,ACC,@,84,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,79,21,51,3,12,8,11,8,32,10,5,2,18,25
3830,ACC,,74,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,68,21,51,3,12,8,11,8,32,10,5,2,18,25
3831,ACC,@,54,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,48,21,51,3,12,8,11,8,32,10,5,2,18,25
3832,ACC,@,61,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,66,21,51,3,12,8,11,8,32,10,5,2,18,25
3833,ACC,N,62,23,50,5,13,16,24,7,28,7,8,4,11,18,ACC,57,21,51,3,12,8,11,8,32,10,5,2,18,25
3834,ACC,N,107,37,64,8,17,25,29,15,42,16,8,3,16,22,BigTwelve,75,26,72,6,22,17,23,17,28,5,9,4,14,26
3835,ACC,,107,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,56,26,72,6,22,17,23,17,28,5,9,4,14,26
3836,ACC,@,93,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,87,26,72,6,22,17,23,17,28,5,9,4,14,26
3837,ACC,,85,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,68,26,72,6,22,17,23,17,28,5,9,4,14,26
3838,ACC,,91,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,72,26,72,6,22,17,23,17,28,5,9,4,14,26
3839,ACC,,83,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,76,26,72,6,22,17,23,17,28,5,9,4,14,26
3840,ACC,@,97,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,73,26,72,6,22,17,23,17,28,5,9,4,14,26
3841,ACC,,65,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,41,26,72,6,22,17,23,17,28,5,9,4,14,26
3842,ACC,@,43,37,64,8,17,25,29,15,42,16,8,3,16,22,ACC,53,26,72,6,22,17,23,17,28,5,9,4,14,26
3843,ACC,N,77,37,64,8,17,25,29,15,42,16,8,3,16,22,PacTwelve,76,26,72,6,22,17,23,17,28,5,9,4,14,26
3844,ACC,,104,41,64,6,17,16,24,6,38,21,11,6,17,21,ACC,78,25,58,13,30,15,24,4,21,18,8,1,20,22
3845,ACC,,88,41,64,6,17,16,24,6,38,21,11,6,17,21,ACC,93,25,58,13,30,15,24,4,21,18,8,1,20,22
3846,ACC,,93,41,64,6,17,16,24,6,38,21,11,6,17,21,ACC,100,25,58,13,30,15,24,4,21,18,8,1,20,22
3847,ACC,@,58,41,64,6,17,16,24,6,38,21,11,6,17,21,ACC,88,25,58,13,30,15,24,4,21,18,8,1,20,22
3848,ACC,,72,41,64,6,17,16,24,6,38,21,11,6,17,21,ACC,81,25,58,13,30,15,24,4,21,18,8,1,20,22
3849,ACC,,55,41,64,6,17,16,24,6,38,21,11,6,17,21,ACC,70,25,58,13,30,15,24,4,21,18,8,1,20,22
3850,ACC,,77,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,78,31,69,9,27,7,10,11,36,18,6,3,9,14
3851,ACC,,88,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,76,31,69,9,27,7,10,11,36,18,6,3,9,14
3852,ACC,@,66,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,77,31,69,9,27,7,10,11,36,18,6,3,9,14
3853,ACC,,80,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,75,31,69,9,27,7,10,11,36,18,6,3,9,14
3854,ACC,,63,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,66,31,69,9,27,7,10,11,36,18,6,3,9,14
3855,ACC,@,59,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,63,31,69,9,27,7,10,11,36,18,6,3,9,14
3856,ACC,@,42,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,67,31,69,9,27,7,10,11,36,18,6,3,9,14
3857,ACC,N,63,27,72,12,31,11,14,14,42,18,5,3,9,13,ACC,75,31,69,9,27,7,10,11,36,18,6,3,9,14
3858,ACC,@,73,28,65,5,17,12,16,10,35,12,3,7,11,20,ACC,83,28,57,8,20,19,27,7,29,20,3,3,6,17
3859,ACC,@,66,28,65,5,17,12,16,10,35,12,3,7,11,20,ACC,84,28,57,8,20,19,27,7,29,20,3,3,6,17
